city,datetime,temperature,precipitation,wind_speed,wind_direction
Alicante Elche,2026-04-18T09:00,14.6,0.0,5.1,321
Alicante Elche,2026-04-18T10:00,18.0,0.0,2.2,279
Alicante Elche,2026-04-18T11:00,20.8,0.0,3.3,193
Alicante Elche,2026-04-18T12:00,22.4,0.0,6.5,174
Alicante Elche,2026-04-18T13:00,23.5,0.0,9.7,165
Alicante Elche,2026-04-18T14:00,24.1,0.0,12.2,161
Alicante Elche,2026-04-18T15:00,24.2,0.0,13.1,159
Alicante Elche,2026-04-18T16:00,23.8,0.0,13.0,156
Alicante Elche,2026-04-18T17:00,23.2,0.0,12.1,153
Alicante Elche,2026-04-18T18:00,22.4,0.0,10.2,148
Alicante Elche,2026-04-18T19:00,21.3,0.0,7.7,139
Alicante Elche,2026-04-18T20:00,20.2,0.0,5.1,129
Alicante Elche,2026-04-18T21:00,19.0,0.0,2.4,117
Alicante Elche,2026-04-18T22:00,17.9,0.0,0.8,333
Alicante Elche,2026-04-18T23:00,16.8,0.0,3.3,319
Alicante Elche,2026-04-19T00:00,15.7,0.0,4.6,321
Alicante Elche,2026-04-19T01:00,14.8,0.0,5.7,325
Alicante Elche,2026-04-19T02:00,14.1,0.0,6.5,326
Alicante Elche,2026-04-19T03:00,13.9,0.0,7.3,327
Alicante Elche,2026-04-19T04:00,13.9,0.0,7.6,329
Alicante Elche,2026-04-19T05:00,13.9,0.0,7.6,329
Alicante Elche,2026-04-19T06:00,13.5,0.0,8.1,328
Alicante Elche,2026-04-19T07:00,13.1,0.0,8.1,328
Alicante Elche,2026-04-19T08:00,13.6,0.0,6.8,328
Alicante Elche,2026-04-19T09:00,15.6,0.0,3.5,336
Alicante Elche,2026-04-19T10:00,18.4,0.0,1.5,104
Alicante Elche,2026-04-19T11:00,20.8,0.0,5.4,127
Alicante Elche,2026-04-19T12:00,22.3,0.0,8.7,128
Alicante Elche,2026-04-19T13:00,23.3,0.0,11.3,127
Alicante Elche,2026-04-19T14:00,23.8,0.0,13.4,126
Alicante Elche,2026-04-19T15:00,24.0,0.0,14.4,127
Alicante Elche,2026-04-19T16:00,23.7,0.0,14.9,127
Alicante Elche,2026-04-19T17:00,23.0,0.0,14.4,127
Alicante Elche,2026-04-19T18:00,21.9,0.0,13.0,124
Alicante Elche,2026-04-19T19:00,20.5,0.0,10.9,117
Alicante Elche,2026-04-19T20:00,19.1,0.0,8.4,110
Alicante Elche,2026-04-19T21:00,18.1,0.0,5.2,106
Alicante Elche,2026-04-19T22:00,17.2,0.0,1.4,90
Alicante Elche,2026-04-19T23:00,16.3,0.0,1.8,307
Gran Canaria,2026-04-13T00:00,16.6,0.0,46.5,16
Gran Canaria,2026-04-13T01:00,16.6,0.0,40.8,9
Gran Canaria,2026-04-13T02:00,16.8,0.0,41.7,20
Gran Canaria,2026-04-13T03:00,16.7,0.0,45.2,20
Gran Canaria,2026-04-13T04:00,16.6,0.0,45.6,16
Gran Canaria,2026-04-13T05:00,16.5,0.0,42.0,14
Gran Canaria,2026-04-13T06:00,16.4,0.0,39.7,12
Gran Canaria,2026-04-13T07:00,16.6,0.0,42.6,16
Gran Canaria,2026-04-13T08:00,16.7,0.0,41.0,15
Gran Canaria,2026-04-13T09:00,16.9,0.0,41.1,16
Gran Canaria,2026-04-13T10:00,17.3,0.0,41.4,19
Gran Canaria,2026-04-13T11:00,18.1,0.0,37.5,16
Gran Canaria,2026-04-13T12:00,18.7,0.0,40.0,22
Gran Canaria,2026-04-13T13:00,18.3,0.0,43.8,22
Gran Canaria,2026-04-13T14:00,19.0,0.0,42.7,21
Gran Canaria,2026-04-13T15:00,19.3,0.0,44.2,18
Gran Canaria,2026-04-13T16:00,19.4,0.0,45.7,16
Gran Canaria,2026-04-13T17:00,19.3,0.0,46.0,14
Gran Canaria,2026-04-13T18:00,18.9,0.0,46.6,13
Gran Canaria,2026-04-13T19:00,18.3,0.0,48.1,17
Gran Canaria,2026-04-13T20:00,17.6,0.0,46.2,11
Gran Canaria,2026-04-13T21:00,17.0,0.0,46.5,10
Gran Canaria,2026-04-13T22:00,16.7,0.0,46.6,9
Gran Canaria,2026-04-13T23:00,16.7,0.0,46.4,10
Gran Canaria,2026-04-14T00:00,16.7,0.0,46.5,11
Gran Canaria,2026-04-14T01:00,16.6,0.0,46.0,12
Gran Canaria,2026-04-14T02:00,16.6,0.0,44.4,13
Gran Canaria,2026-04-14T03:00,16.6,0.0,43.0,14
Gran Canaria,2026-04-14T04:00,16.6,0.0,43.7,13
Gran Canaria,2026-04-14T05:00,16.6,0.0,43.1,13
Gran Canaria,2026-04-14T06:00,16.6,0.0,42.9,13
Gran Canaria,2026-04-14T07:00,16.6,0.0,41.9,14
Gran Canaria,2026-04-14T08:00,16.7,0.0,41.0,15
Gran Canaria,2026-04-14T09:00,17.0,0.0,39.7,16
Gran Canaria,2026-04-14T10:00,17.7,0.0,38.5,17
Gran Canaria,2026-04-14T11:00,18.3,0.0,37.5,20
Gran Canaria,2026-04-14T12:00,19.0,0.0,37.2,19
Gran Canaria,2026-04-14T13:00,19.7,0.0,37.6,18
Gran Canaria,2026-04-14T14:00,20.1,0.0,37.9,18
Gran Canaria,2026-04-14T15:00,20.2,0.0,39.5,17
Gran Canaria,2026-04-14T16:00,20.2,0.0,41.1,14
Gran Canaria,2026-04-14T17:00,20.0,0.0,42.6,11
Gran Canaria,2026-04-14T18:00,19.6,0.0,44.2,9
Gran Canaria,2026-04-14T19:00,18.9,0.0,45.7,7
Gran Canaria,2026-04-14T20:00,18.1,0.0,45.2,5
Gran Canaria,2026-04-14T21:00,17.4,0.0,43.8,6
Gran Canaria,2026-04-14T22:00,17.1,0.0,43.0,5
Gran Canaria,2026-04-14T23:00,17.2,0.0,43.4,6
Gran Canaria,2026-04-15T00:00,17.2,0.0,44.4,8
Gran Canaria,2026-04-15T01:00,17.1,0.0,44.0,8
Gran Canaria,2026-04-15T02:00,17.0,0.0,45.0,7
Gran Canaria,2026-04-15T03:00,16.9,0.0,45.5,5
Gran Canaria,2026-04-15T04:00,16.8,0.0,45.2,5
Gran Canaria,2026-04-15T05:00,16.8,0.0,44.5,6
Gran Canaria,2026-04-15T06:00,16.8,0.0,41.1,8
Gran Canaria,2026-04-15T07:00,16.8,0.0,39.4,9
Gran Canaria,2026-04-15T08:00,16.9,0.0,44.3,7
Gran Canaria,2026-04-15T09:00,17.3,0.0,45.1,8
Gran Canaria,2026-04-15T10:00,18.0,0.0,44.1,12
Gran Canaria,2026-04-15T11:00,18.7,0.0,43.8,14
Gran Canaria,2026-04-15T12:00,19.3,0.0,43.7,13
Gran Canaria,2026-04-15T13:00,19.9,0.0,43.7,14
Gran Canaria,2026-04-15T14:00,20.2,0.0,42.8,15
Gran Canaria,2026-04-15T15:00,20.4,0.0,42.6,14
Gran Canaria,2026-04-15T16:00,20.4,0.0,41.1,14
Gran Canaria,2026-04-15T17:00,20.2,0.0,40.5,12
Gran Canaria,2026-04-15T18:00,19.8,0.0,40.0,11
Gran Canaria,2026-04-15T19:00,19.2,0.0,38.9,9
Gran Canaria,2026-04-15T20:00,18.5,0.0,37.6,6
Gran Canaria,2026-04-15T21:00,17.8,0.0,36.1,5
Gran Canaria,2026-04-15T22:00,17.6,0.0,34.3,4
Gran Canaria,2026-04-15T23:00,17.5,0.0,32.5,4
Gran Canaria,2026-04-16T00:00,17.4,0.0,32.8,3
Gran Canaria,2026-04-16T01:00,17.4,0.0,32.4,359
Gran Canaria,2026-04-16T02:00,17.3,0.0,31.7,357
Gran Canaria,2026-04-16T03:00,17.2,0.0,31.4,357
Gran Canaria,2026-04-16T04:00,17.0,0.0,32.1,357
Gran Canaria,2026-04-16T05:00,17.0,0.0,32.9,356
Gran Canaria,2026-04-16T06:00,16.9,0.0,31.7,357
Gran Canaria,2026-04-16T07:00,16.9,0.0,31.0,359
Gran Canaria,2026-04-16T08:00,17.0,0.0,28.2,355
Gran Canaria,2026-04-16T09:00,17.9,0.0,27.4,346
Gran Canaria,2026-04-16T10:00,19.6,0.0,26.3,360
Gran Canaria,2026-04-16T11:00,20.8,0.0,27.6,7
Gran Canaria,2026-04-16T12:00,21.9,0.0,28.4,12
Gran Canaria,2026-04-16T13:00,22.3,0.0,30.0,16
Gran Canaria,2026-04-16T14:00,22.9,0.0,30.6,18
Gran Canaria,2026-04-16T15:00,22.7,0.0,32.2,18
Gran Canaria,2026-04-16T16:00,22.8,0.0,32.2,16
Gran Canaria,2026-04-16T17:00,22.9,0.0,32.9,16
Gran Canaria,2026-04-16T18:00,22.3,0.0,34.9,12
Gran Canaria,2026-04-16T19:00,21.8,0.0,35.3,9
Gran Canaria,2026-04-16T20:00,20.3,0.0,35.9,7
Gran Canaria,2026-04-16T21:00,19.2,0.0,34.9,2
Gran Canaria,2026-04-16T22:00,18.9,0.0,34.2,359
Gran Canaria,2026-04-16T23:00,18.8,0.0,34.2,2
Gran Canaria,2026-04-17T00:00,18.7,0.0,33.8,359
Gran Canaria,2026-04-17T01:00,19.1,0.0,32.8,358
Gran Canaria,2026-04-17T02:00,19.5,0.0,33.3,354
Gran Canaria,2026-04-17T03:00,19.9,0.0,32.9,356
Gran Canaria,2026-04-17T04:00,19.4,0.0,33.5,4
Gran Canaria,2026-04-17T05:00,18.7,0.0,28.3,356
Gran Canaria,2026-04-17T06:00,18.2,0.0,22.3,349
Gran Canaria,2026-04-17T07:00,18.3,0.0,16.4,345
Gran Canaria,2026-04-17T08:00,18.1,0.0,11.0,349
Gran Canaria,2026-04-17T09:00,18.8,0.0,9.4,360
Gran Canaria,2026-04-17T10:00,19.9,0.0,7.9,16
Gran Canaria,2026-04-17T11:00,22.0,0.0,7.0,35
Gran Canaria,2026-04-17T12:00,24.6,0.0,6.8,58
Gran Canaria,2026-04-17T13:00,26.4,0.0,7.5,73
Gran Canaria,2026-04-17T14:00,27.0,0.0,8.7,83
Gran Canaria,2026-04-17T15:00,26.8,0.0,9.7,86
Gran Canaria,2026-04-17T16:00,26.2,0.0,10.1,84
Gran Canaria,2026-04-17T17:00,25.4,0.0,9.4,72
Gran Canaria,2026-04-17T18:00,24.2,0.0,9.2,48
Gran Canaria,2026-04-17T19:00,23.2,0.0,10.0,30
Gran Canaria,2026-04-17T20:00,22.3,0.0,11.3,17
Gran Canaria,2026-04-17T21:00,21.6,0.0,12.7,7
Gran Canaria,2026-04-17T22:00,21.1,0.0,13.7,360
Gran Canaria,2026-04-17T23:00,21.1,0.0,14.0,359
Gran Canaria,2026-04-18T00:00,21.3,0.0,14.0,360
Gran Canaria,2026-04-18T01:00,21.4,0.0,13.7,2
Gran Canaria,2026-04-18T02:00,21.1,0.0,13.7,2
Gran Canaria,2026-04-18T03:00,20.7,0.0,13.7,360
Gran Canaria,2026-04-18T04:00,20.2,0.0,13.3,358
Gran Canaria,2026-04-18T05:00,19.5,0.0,11.9,355
Gran Canaria,2026-04-18T06:00,18.7,0.0,10.0,347
Gran Canaria,2026-04-18T07:00,18.6,0.0,8.7,343
Gran Canaria,2026-04-18T08:00,19.8,0.0,8.1,347
Gran Canaria,2026-04-18T09:00,21.6,0.0,8.3,358
Gran Canaria,2026-04-18T10:00,23.4,0.0,7.7,11
Gran Canaria,2026-04-18T11:00,24.9,0.0,6.9,39
Gran Canaria,2026-04-18T12:00,26.4,0.0,8.0,72
Gran Canaria,2026-04-18T13:00,27.4,0.0,9.7,90
Gran Canaria,2026-04-18T14:00,27.8,0.0,10.9,98
Gran Canaria,2026-04-18T15:00,27.7,0.0,11.1,103
Gran Canaria,2026-04-18T16:00,27.6,0.0,10.1,107
Gran Canaria,2026-04-18T17:00,27.4,0.0,8.0,108
Gran Canaria,2026-04-18T18:00,27.2,0.0,4.6,108
Gran Canaria,2026-04-18T19:00,26.7,0.0,1.5,104
Gran Canaria,2026-04-18T20:00,26.0,0.0,1.5,315
Gran Canaria,2026-04-18T21:00,25.1,0.0,4.3,312
Gran Canaria,2026-04-18T22:00,24.4,0.0,6.6,315
Gran Canaria,2026-04-18T23:00,23.9,0.0,7.7,323
Gran Canaria,2026-04-19T00:00,23.6,0.0,8.4,335
Gran Canaria,2026-04-19T01:00,23.5,0.0,9.0,344
Gran Canaria,2026-04-19T02:00,23.5,0.0,9.6,347
Gran Canaria,2026-04-19T03:00,23.6,0.0,9.6,347
Gran Canaria,2026-04-19T04:00,23.6,0.0,9.2,349
Gran Canaria,2026-04-19T05:00,23.2,0.0,7.3,349
Gran Canaria,2026-04-19T06:00,22.6,0.0,5.1,352
Gran Canaria,2026-04-19T07:00,22.5,0.0,3.6,360
Gran Canaria,2026-04-19T08:00,23.3,0.0,4.1,15
Gran Canaria,2026-04-19T09:00,24.5,0.0,5.6,27
Gran Canaria,2026-04-19T10:00,25.7,0.0,6.6,41
Gran Canaria,2026-04-19T11:00,26.7,0.0,7.8,68
Gran Canaria,2026-04-19T12:00,27.7,0.0,10.8,94
Gran Canaria,2026-04-19T13:00,28.5,0.0,12.9,108
Gran Canaria,2026-04-19T14:00,28.9,0.0,13.0,124
Gran Canaria,2026-04-19T15:00,29.0,0.0,12.7,145
Gran Canaria,2026-04-19T16:00,29.1,0.0,13.1,164
Gran Canaria,2026-04-19T17:00,29.2,0.0,12.6,182
Gran Canaria,2026-04-19T18:00,29.3,0.0,12.4,202
Gran Canaria,2026-04-19T19:00,28.9,0.0,12.5,219
Gran Canaria,2026-04-19T20:00,27.6,0.0,11.8,230
Gran Canaria,2026-04-19T21:00,25.8,0.0,9.8,242
Gran Canaria,2026-04-19T22:00,24.4,0.0,8.7,253
Gran Canaria,2026-04-19T23:00,23.8,0.0,8.8,258
Tenerife Sur,2026-04-13T00:00,15.1,0.0,6.5,267
Tenerife Sur,2026-04-13T01:00,15.2,0.1,11.1,25
Tenerife Sur,2026-04-13T02:00,15.4,0.0,8.9,21
Tenerife Sur,2026-04-13T03:00,15.1,0.0,16.8,31
Tenerife Sur,2026-04-13T04:00,14.9,0.0,18.5,33
Tenerife Sur,2026-04-13T05:00,14.8,0.0,6.4,286
Tenerife Sur,2026-04-13T06:00,14.2,0.0,2.8,310
Tenerife Sur,2026-04-13T07:00,13.9,0.0,5.2,326
Tenerife Sur,2026-04-13T08:00,13.9,0.0,9.9,33
Tenerife Sur,2026-04-13T09:00,15.0,0.0,23.2,46
Tenerife Sur,2026-04-13T10:00,16.6,0.0,25.5,48
Tenerife Sur,2026-04-13T11:00,18.0,0.0,30.0,52
Tenerife Sur,2026-04-13T12:00,18.7,0.0,36.4,57
Tenerife Sur,2026-04-13T13:00,19.5,0.0,39.8,60
Tenerife Sur,2026-04-13T14:00,19.8,0.0,42.2,64
Tenerife Sur,2026-04-13T15:00,19.8,0.0,42.2,66
Tenerife Sur,2026-04-13T16:00,19.5,0.0,43.6,64
Tenerife Sur,2026-04-13T17:00,19.7,0.0,42.2,63
Tenerife Sur,2026-04-13T18:00,19.6,0.0,41.7,62
Tenerife Sur,2026-04-13T19:00,19.0,0.0,39.1,59
Tenerife Sur,2026-04-13T20:00,18.1,0.0,31.6,53
Tenerife Sur,2026-04-13T21:00,17.3,0.0,21.4,48
Tenerife Sur,2026-04-13T22:00,16.8,0.0,18.8,47
Tenerife Sur,2026-04-13T23:00,16.6,0.0,21.7,47
Tenerife Sur,2026-04-14T00:00,16.2,0.0,22.4,46
Tenerife Sur,2026-04-14T01:00,15.7,0.0,19.9,45
Tenerife Sur,2026-04-14T02:00,15.4,0.0,17.3,47
Tenerife Sur,2026-04-14T03:00,15.1,0.0,15.3,47
Tenerife Sur,2026-04-14T04:00,15.1,0.0,16.6,48
Tenerife Sur,2026-04-14T05:00,14.9,0.0,17.8,47
Tenerife Sur,2026-04-14T06:00,14.9,0.0,16.3,45
Tenerife Sur,2026-04-14T07:00,14.9,0.0,15.8,45
Tenerife Sur,2026-04-14T08:00,14.9,0.0,17.6,47
Tenerife Sur,2026-04-14T09:00,15.9,0.0,18.2,51
Tenerife Sur,2026-04-14T10:00,17.3,0.0,19.5,56
Tenerife Sur,2026-04-14T11:00,18.7,0.0,27.6,61
Tenerife Sur,2026-04-14T12:00,19.7,0.0,33.6,64
Tenerife Sur,2026-04-14T13:00,20.7,0.0,38.1,67
Tenerife Sur,2026-04-14T14:00,21.4,0.0,42.7,66
Tenerife Sur,2026-04-14T15:00,21.5,0.0,43.1,67
Tenerife Sur,2026-04-14T16:00,21.1,0.0,43.2,66
Tenerife Sur,2026-04-14T17:00,20.8,0.0,43.6,64
Tenerife Sur,2026-04-14T18:00,20.4,0.0,42.1,61
Tenerife Sur,2026-04-14T19:00,20.0,0.0,32.4,58
Tenerife Sur,2026-04-14T20:00,19.5,0.0,25.7,56
Tenerife Sur,2026-04-14T21:00,18.8,0.0,21.9,54
Tenerife Sur,2026-04-14T22:00,18.4,0.0,26.5,56
Tenerife Sur,2026-04-14T23:00,18.2,0.0,32.4,56
Tenerife Sur,2026-04-15T00:00,18.3,0.0,28.3,53
Tenerife Sur,2026-04-15T01:00,18.4,0.0,28.7,52
Tenerife Sur,2026-04-15T02:00,18.8,0.0,29.8,53
Tenerife Sur,2026-04-15T03:00,18.6,0.0,18.3,54
Tenerife Sur,2026-04-15T04:00,18.1,0.0,18.7,50
Tenerife Sur,2026-04-15T05:00,16.6,0.0,1.9,202
Tenerife Sur,2026-04-15T06:00,15.6,0.0,2.2,279
Tenerife Sur,2026-04-15T07:00,15.1,0.0,3.3,6
Tenerife Sur,2026-04-15T08:00,14.7,0.0,4.3,270
Tenerife Sur,2026-04-15T09:00,15.8,0.0,5.1,266
Tenerife Sur,2026-04-15T10:00,17.7,0.0,11.1,234
Tenerife Sur,2026-04-15T11:00,19.4,0.0,8.7,83
Tenerife Sur,2026-04-15T12:00,21.6,0.0,32.4,67
Tenerife Sur,2026-04-15T13:00,22.0,0.0,42.7,68
Tenerife Sur,2026-04-15T14:00,22.1,0.0,44.9,65
Tenerife Sur,2026-04-15T15:00,22.2,0.0,42.9,66
Tenerife Sur,2026-04-15T16:00,21.8,0.0,42.3,67
Tenerife Sur,2026-04-15T17:00,20.9,0.0,42.5,66
Tenerife Sur,2026-04-15T18:00,20.2,0.0,40.0,66
Tenerife Sur,2026-04-15T19:00,19.7,0.0,33.2,63
Tenerife Sur,2026-04-15T20:00,18.7,0.0,26.4,62
Tenerife Sur,2026-04-15T21:00,17.5,0.0,22.3,56
Tenerife Sur,2026-04-15T22:00,17.0,0.0,17.7,52
Tenerife Sur,2026-04-15T23:00,16.5,0.0,10.7,48
Tenerife Sur,2026-04-16T00:00,15.7,0.0,2.7,23
Tenerife Sur,2026-04-16T01:00,15.2,0.0,1.9,338
Tenerife Sur,2026-04-16T02:00,14.9,0.0,2.1,301
Tenerife Sur,2026-04-16T03:00,14.7,0.0,1.8,307
Tenerife Sur,2026-04-16T04:00,14.5,0.0,6.0,237
Tenerife Sur,2026-04-16T05:00,14.4,0.0,2.7,293
Tenerife Sur,2026-04-16T06:00,14.3,0.0,3.1,315
Tenerife Sur,2026-04-16T07:00,14.2,0.0,3.4,18
Tenerife Sur,2026-04-16T08:00,14.6,0.0,12.5,49
Tenerife Sur,2026-04-16T09:00,16.8,0.0,25.0,50
Tenerife Sur,2026-04-16T10:00,18.5,0.0,24.8,49
Tenerife Sur,2026-04-16T11:00,20.3,0.0,25.4,58
Tenerife Sur,2026-04-16T12:00,22.0,0.0,24.5,57
Tenerife Sur,2026-04-16T13:00,24.6,0.0,22.5,58
Tenerife Sur,2026-04-16T14:00,25.8,0.0,20.8,67
Tenerife Sur,2026-04-16T15:00,26.5,0.0,21.3,71
Tenerife Sur,2026-04-16T16:00,26.2,0.0,24.3,69
Tenerife Sur,2026-04-16T17:00,25.5,0.0,25.5,67
Tenerife Sur,2026-04-16T18:00,24.7,0.0,26.1,62
Tenerife Sur,2026-04-16T19:00,23.6,0.0,25.2,56
Tenerife Sur,2026-04-16T20:00,22.2,0.0,23.3,51
Tenerife Sur,2026-04-16T21:00,21.0,0.0,18.1,43
Tenerife Sur,2026-04-16T22:00,20.2,0.0,19.1,43
Tenerife Sur,2026-04-16T23:00,20.2,0.0,19.7,38
Tenerife Sur,2026-04-17T00:00,20.3,0.0,20.7,39
Tenerife Sur,2026-04-17T01:00,20.4,0.0,22.0,38
Tenerife Sur,2026-04-17T02:00,20.6,0.0,23.6,38
Tenerife Sur,2026-04-17T03:00,21.1,0.0,21.9,36
Tenerife Sur,2026-04-17T04:00,21.2,0.0,22.6,37
Tenerife Sur,2026-04-17T05:00,20.1,0.0,19.7,41
Tenerife Sur,2026-04-17T06:00,18.6,0.0,15.7,44
Tenerife Sur,2026-04-17T07:00,17.5,0.0,10.7,46
Tenerife Sur,2026-04-17T08:00,17.2,0.0,5.4,48
Tenerife Sur,2026-04-17T09:00,18.2,0.0,5.4,53
Tenerife Sur,2026-04-17T10:00,19.2,0.0,5.1,51
Tenerife Sur,2026-04-17T11:00,20.2,0.0,4.1,45
Tenerife Sur,2026-04-17T12:00,21.3,0.0,3.1,21
Tenerife Sur,2026-04-17T13:00,22.2,0.0,2.5,352
Tenerife Sur,2026-04-17T14:00,22.9,0.0,3.1,315
Tenerife Sur,2026-04-17T15:00,23.6,0.0,4.3,294
Tenerife Sur,2026-04-17T16:00,23.9,0.0,4.7,293
Tenerife Sur,2026-04-17T17:00,23.8,0.0,3.4,302
Tenerife Sur,2026-04-17T18:00,23.5,0.0,2.2,360
Tenerife Sur,2026-04-17T19:00,22.9,0.0,3.3,41
Tenerife Sur,2026-04-17T20:00,22.2,0.0,4.3,42
Tenerife Sur,2026-04-17T21:00,21.2,0.0,5.4,37
Tenerife Sur,2026-04-17T22:00,20.4,0.0,5.8,30
Tenerife Sur,2026-04-17T23:00,19.8,0.0,6.2,21
Tenerife Sur,2026-04-18T00:00,19.3,0.0,6.6,9
Tenerife Sur,2026-04-18T01:00,18.9,0.0,6.5,6
Tenerife Sur,2026-04-18T02:00,18.6,0.0,5.6,15
Tenerife Sur,2026-04-18T03:00,18.3,0.0,4.9,36
Tenerife Sur,2026-04-18T04:00,18.0,0.0,4.8,48
Tenerife Sur,2026-04-18T05:00,17.5,0.0,5.4,42
Tenerife Sur,2026-04-18T06:00,17.0,0.0,6.0,33
Tenerife Sur,2026-04-18T07:00,17.0,0.0,6.4,27
Tenerife Sur,2026-04-18T08:00,17.9,0.0,6.3,24
Tenerife Sur,2026-04-18T09:00,19.2,0.0,5.4,20
Tenerife Sur,2026-04-18T10:00,20.7,0.0,4.6,18
Tenerife Sur,2026-04-18T11:00,22.3,0.0,3.7,29
Tenerife Sur,2026-04-18T12:00,24.1,0.0,3.3,49
Tenerife Sur,2026-04-18T13:00,25.5,0.0,3.1,69
Tenerife Sur,2026-04-18T14:00,26.5,0.0,2.5,98
Tenerife Sur,2026-04-18T15:00,27.2,0.0,2.3,129
Tenerife Sur,2026-04-18T16:00,27.3,0.0,2.1,149
Tenerife Sur,2026-04-18T17:00,26.1,0.0,0.8,153
Tenerife Sur,2026-04-18T18:00,24.3,0.0,1.5,346
Tenerife Sur,2026-04-18T19:00,22.9,0.0,3.3,354
Tenerife Sur,2026-04-18T20:00,22.2,0.0,5.4,20
Tenerife Sur,2026-04-18T21:00,21.9,0.0,8.3,34
Tenerife Sur,2026-04-18T22:00,21.9,0.0,10.5,38
Tenerife Sur,2026-04-18T23:00,22.4,0.0,10.8,37
Tenerife Sur,2026-04-19T00:00,23.2,0.0,10.1,35
Tenerife Sur,2026-04-19T01:00,23.5,0.0,9.2,31
Tenerife Sur,2026-04-19T02:00,22.7,0.0,8.5,28
Tenerife Sur,2026-04-19T03:00,21.4,0.0,7.2,27
Tenerife Sur,2026-04-19T04:00,20.3,0.0,6.4,27
Tenerife Sur,2026-04-19T05:00,19.9,0.0,5.6,40
Tenerife Sur,2026-04-19T06:00,19.8,0.0,5.5,58
Tenerife Sur,2026-04-19T07:00,19.9,0.0,5.8,68
Tenerife Sur,2026-04-19T08:00,20.2,0.0,5.3,62
Tenerife Sur,2026-04-19T09:00,20.9,0.0,4.8,42
Tenerife Sur,2026-04-19T10:00,21.8,0.0,4.5,29
Tenerife Sur,2026-04-19T11:00,23.2,0.0,3.5,24
Tenerife Sur,2026-04-19T12:00,24.9,0.0,2.1,31
Tenerife Sur,2026-04-19T13:00,26.1,0.0,0.5,45
Tenerife Sur,2026-04-19T14:00,26.5,0.0,1.3,214
Tenerife Sur,2026-04-19T15:00,26.5,0.0,3.6,225
Tenerife Sur,2026-04-19T16:00,26.1,0.0,5.1,231
Tenerife Sur,2026-04-19T17:00,25.4,0.0,6.2,249
Tenerife Sur,2026-04-19T18:00,24.3,0.0,7.6,267
Tenerife Sur,2026-04-19T19:00,23.2,0.0,8.4,280
Tenerife Sur,2026-04-19T20:00,22.2,0.0,8.0,288
Tenerife Sur,2026-04-19T21:00,21.3,0.0,7.0,305
Tenerife Sur,2026-04-19T22:00,20.5,0.0,6.4,317
Tenerife Sur,2026-04-19T23:00,20.1,0.0,6.7,324
Valencia,2026-04-13T00:00,13.0,3.7,5.6,135
Valencia,2026-04-13T01:00,12.8,3.0,2.5,315
Valencia,2026-04-13T02:00,12.9,2.5,11.2,345
Valencia,2026-04-13T03:00,11.9,0.8,14.6,320
Valencia,2026-04-13T04:00,11.0,1.0,14.1,285
Valencia,2026-04-13T05:00,10.4,1.2,9.4,277
Valencia,2026-04-13T06:00,10.6,0.7,7.9,273
Valencia,2026-04-13T07:00,10.7,0.2,6.5,276
Valencia,2026-04-13T08:00,11.2,0.0,9.1,288
Valencia,2026-04-13T09:00,11.6,0.0,8.7,287
Valencia,2026-04-13T10:00,13.2,0.0,9.4,293
Valencia,2026-04-13T11:00,15.1,0.0,8.9,317
Valencia,2026-04-13T12:00,16.8,0.0,11.3,333
Valencia,2026-04-13T13:00,18.5,0.0,12.4,338
Valencia,2026-04-13T14:00,19.7,0.0,16.1,350
Valencia,2026-04-13T15:00,20.6,0.0,17.1,352
Valencia,2026-04-13T16:00,21.1,0.0,14.5,346
Valencia,2026-04-13T17:00,21.3,0.0,13.8,351
Valencia,2026-04-13T18:00,20.4,0.0,10.0,38
Valencia,2026-04-13T19:00,19.9,0.0,5.4,42
Valencia,2026-04-13T20:00,19.1,0.0,7.7,28
Valencia,2026-04-13T21:00,17.9,0.0,11.1,347
Valencia,2026-04-13T22:00,16.6,0.0,7.8,326
Valencia,2026-04-13T23:00,15.1,0.0,7.0,305
Valencia,2026-04-14T00:00,14.1,0.0,7.0,305
Valencia,2026-04-14T01:00,13.1,0.0,6.6,292
Valencia,2026-04-14T02:00,12.4,0.0,7.1,285
Valencia,2026-04-14T03:00,12.2,0.0,8.1,291
Valencia,2026-04-14T04:00,12.0,0.0,7.8,292
Valencia,2026-04-14T05:00,11.5,0.0,6.2,291
Valencia,2026-04-14T06:00,11.0,0.0,4.9,287
Valencia,2026-04-14T07:00,10.5,0.0,4.6,288
Valencia,2026-04-14T08:00,10.2,0.0,4.6,288
Valencia,2026-04-14T09:00,11.5,0.0,4.0,297
Valencia,2026-04-14T10:00,14.3,0.0,4.2,290
Valencia,2026-04-14T11:00,17.0,0.0,6.3,294
Valencia,2026-04-14T12:00,18.2,0.0,6.6,279
Valencia,2026-04-14T13:00,20.5,0.0,2.5,278
Valencia,2026-04-14T14:00,21.8,0.0,10.8,86
Valencia,2026-04-14T15:00,21.4,0.0,15.5,138
Valencia,2026-04-14T16:00,21.1,0.0,16.1,130
Valencia,2026-04-14T17:00,20.6,0.0,13.9,121
Valencia,2026-04-14T18:00,20.0,0.0,11.8,117
Valencia,2026-04-14T19:00,19.1,0.0,10.5,117
Valencia,2026-04-14T20:00,18.2,0.0,6.8,122
Valencia,2026-04-14T21:00,16.9,0.0,3.2,117
Valencia,2026-04-14T22:00,16.0,0.0,1.6,117
